text,label
"Cancellation and Refund My name is. Cynthia and I cancelled my flight and have been trying for days to get a refund back. The time is 10-14 days not including weekends. I would never book again with this company rhe customer service is very poor. November 20, 2025Unprompted review",0
"Scam in ArgentinaI booked in Argentina, no particular pay conditions, cancellation possible. The host asks me for money, privately, in advance via PayPal. I obviously won't send hundreds of euros to Argentina privately. They cancel the booking. Booking.com tells me I should have paid to that obvious scam. Booking.com is full supportive of scammers.November 29, 2025Unprompted review",0
"Booking fails to vet properties it hostsWe made a booking at a hotel through Booking. When no one at the hotel ever answered the phone or responded to the voice mails that we had left, we requested to cancel the booking. After 15 phone calls and three voicemails, we were finally able to reach someone who agreed to the cancellation and refund, giving verbal authorization (which I recorded) and written authorization. Despite this, Booking refused to refund our $800, insisting that they had not receieved the confirmation in the right format and disavowing any responsibility for the quality or communication for the hotels that they host on their website. I will never use them again.October 14, 2025Unprompted review",0
"Complete garbageComplete garbage. Booked a business class flight through this firm.  The reference number they provided is not found by the airline.  They told me to contact the airline, and the airline told me to contact the original vendor, Booking.com.  When they are contacted, their response is ""technical problem on our end, please contact us back in one hour."" There is no guarantee that this reservation even exists.  3,100 USD, gone?  No way of knowing. Completely unacceptable. November 28, 2025Unprompted review",0
"Very poor customer serviceIf you start having problem it's nearly inposible to get support. Any support. I am evdn not talking about timely anf valuable support. It looks like no human are working there and only first generation bots. Sorry, but this is how service looks like. Very poor.November 29, 2025Unprompted review",0
"I booked for a one night stay in North…I booked for a one night stay in North Bay Ontario to see my Palative mother.After booking email confirmation was sent for 2 nights I immediately called and said something is wrong on your end as you booked me for 2 nights. Said nothing they could do. Called 3 more times. After leaving after 1 night. They will not resolve. Charged me 363. For a 114 dollar a night. Sickening!!!November 21, 2025Unprompted review",0
"Let me tell you how they ruined my holidayLet me tell you how booking.com ruined my holiday. I booked a studio in central London few weeks before my departure, together with flights, restaurant, theatre. I had everything planned. The Evening before I messaged the contact for the studio/ no reply. 30mins later I received a call from an agent telling me that there was an issue with my booking so they cancelled. they have me 15h notice, which actually was 6h before my flights. No help with relocation, no apologies, just nothing. I tried to search for anything in London ( but in December and try to book few hours before your arrival is crazy) the only close thing available was at least double the price. I had no other option to cancel my holiday, and lost the money for the flight €200. I called them the next day, some very rude agent from random country replied that this is their policy, offering €50 for relocation, whilist the €500 paid for the studio where blocked for 5 working days. Book anywhere else but do not use this website. very risky.November 28, 2025Unprompted review",0
"Booking.com do not care about you!! Absolutely disgusted with the way Booking.com deal with customers. We had 2 nights booked and paid for in Edinburgh, when we arrived in the evening there was no key to enter the property. No response from the property, so contacted booking.com. They advised we had to wait 45 mins, for a response from the property. By half 10 on the Friday evening before the Edinburgh Christmas market opens, they said we needed to find somewhere else to stay, at our own cost! Not only was this nearly impossible due to how busy it was, but it was not going to be cheap! They said they would pay £52.92 towards the cost of new accommodation! We we're left walking the streets of Edinburgh until we finally found somewhere to stay at 1:30 Saturday morning! They were not interested at all. Saturday morning I tried contacting booking.com again and they would not answer my calls! Booking.com have not reimbursed us for our stay, they do not even want to speaking to me about it. We have been left out of pocket and what was meant to be a lovely birthday break away, ended up trying to find somewhere to sleep!  I've had messages ignored on chat and closed, phonecalls not answered and shocking service! Booking.com do not care about the customer and don't want to listen to complaints! November 14, 2025Unprompted review",0
"disappointed Genius Level 3 customerAs a Genius Level 3 customer, I expected Booking.com to offer competitive prices, especially during Black Friday. Instead, I discovered I paid 20% more for the exact same accommodation compared to other platforms. Their customer support refused to match the price, even though I’ve been loyal for years. After this experience, Booking.com has become my last choice for future bookings.November 28, 2025Unprompted review",0
"Booking.com it’s a company which is…Booking.com it’s a company which is robbing customers. I’ve booked a car with them and what’s happened. I’ve been collected on the airport and they asked me for credit card okay? But I’m not hold credit card so what happened? I paid them them. Don’t give it back any money to me so what they give it to me back is insurance and the rest of it so what that if you know collect the car, they should send you whole money back it’s not fair another one thing is a people doesn’t speak English on the airport so how to communicate with people or person who hire Car guys don’t hire a car with them absolutely rubbishNovember 29, 2025Unprompted review",0
"Poor customer service Booked a hotel recently, cancelled the booking within the free cancellation period. The hotel had very poor communication and a lengthy delay with my refund of £300 as prepayment was taken by the hotel. Booking.com was useless in helping me and communication was lengthy in replying to my stressful expensive ordeal. Booking.com did not resolve the situation. I did not feel supported by customer services. I will not be using booking.com again. November 20, 2025Unprompted review",0
"I had used booking.com for a long time…I had used booking.com for a long time with some excellent bookings. But recently a veey strange thing happened. All of my data from my booking.com app disappeared for past and future bookings. I tried to contact customer service, which can only if you have confirmation no and PIN no. I thought ok, the future booking is no longer active. No problem. All of sudden my card got charged for 1600SAR flr the booking I couldnt even see in my mail and app. I called them and they started to ask me what did I do, dis I use ither account bala balaAnyhow besides writing many emails and phone calls, the booking i was charged is now back in my app. But they have no answee for my money.Horrible scammers, stealing peoples hard earned money.November 28, 2025Unprompted review",0
"93 days and over 30 messages93 days and over 30 messagesIt took 93 days and over 30 messages via text and Email to get a double booking resolved.We'd made a reservation for 1 night that was accidently accepted as 2 nights. We called in about 2 days before when we realized the problem (within the cancellation period). On operator assured us the original reservation was cancelled and took our new 1 night reservation.Booking.Com's system never worked from that point on. My messages were responded to ONLY with requests to repeatedly retell our story. Finally after weeks and no response other than to deny the claim and/or to request more info. We challenged the transaction with the credit card company and sent in a 6-page letter that included excerpts of reservations, info. requests, etc.We finally got charged for only 1 night rather than being charged for 3 nights that represented double billing for our first night and an additional billing for 1 night after we'd checked out...Booking.Com is a useful service until something goes wrong. Then it can become a nightmare!August 18, 2025Unprompted review",0
"Fraud company They are cheats and debit money from your card and then refuse a refund when the property does not honour the booking. Have had a bitter experience thrice and now never again! I made a booking at Luxor Egypt, the owner said he would not honor the booking because booking. Com does not pay him and booking.com said that the owner refuses to refund the money. This in spite of sending screen shots of the whatsapp messages from the owner where he has clearly said that booking.com has not paid him Beware of this. If it could happen to.me as a genius member of the co.pany, it can happen to youNovember 19, 2025Unprompted review",0
"Following payment of hotel deposit…Following payment of hotel deposit (with credit card A) requested a change of credit card relating to any further payment (to avoid non-sterling fees). Now appears that on check-out hotel has charged to my original cc incurring additional fees!  November 21, 2025Unprompted review",0
"waste of time BOOKING.COM is full of crap fake booking to steal your moneyMade a booking with Booking.com for a motel. confirmed booking, they stole my money. As previously arranged, it was cancelled by the motel, and Booking.com will not provide a refund.All information to support is one way, as you cannot get support from NO REPLY emails.This site is nothing but a scammer scum of the earth. And their information is not current or correct on their website is so out of date.DON'T USE THIS SITE FOR ANYTHING except wiping your arse as they will make you shitNovember 25, 2025Unprompted review",0
"I’ve been using Booking.com for over 10…I’ve been using Booking.com for over 10 years and have easily spent more than €50,000 on hotels and trips through their platform. But after my recent experience, I will never trust them again. I booked the Mulia Hotel in Bali through Booking.com. They charged my card €1,140 instantly, and only after taking my money did they send a message saying the booking was canceled because they “couldn’t confirm it with their partner provider.” They claimed a refund was “on the way,” but nothing ever arrived and no Acquirer Refund Reference Number (ARN) for the refund was provided.I use a Revolut credit card, which processes refunds immediately — yet still no refund. In my opinion, this feels like false advertising and completely unacceptable business practice: take the money first, cancel later, and then leave the customer chasing a refund. Customer service was equally terrible. After waiting on the phone for 20 minutes, all they told me was to “wait” or “contact my bank” — even though the issue is clearly on their side. After a decade of loyalty, this experience shows me Booking.com is no longer a trustworthy platform. Be extremely careful. Based on what happened to me, I strongly advise others to think twice before booking with them.November 28, 2025Unprompted review",0
"Never gain again- got bedbugs from a…Never gain again- got bedbugs from a hotel.Similar previous reviews (I saw after my stay) sent pictures of them & picture of my rashed body and evidence of medication I had to be put on and host declined any refund or compensation so that was the end of it! How are you advertising a property that has reviews for bed bugs. Disgusting November 23, 2025Unprompted review",0
"Not helpfulSpent 20 mins with a CS that didn’t solve the problemNovember 28, 2025Unprompted review",0
"I booked spacious luxury1 bedroomI booked spacious luxury1 bedroom, I bath, pool at W. 7th st. in Austin for four nights in August. In the Atl airport 3 hrs. before my arrival, I received a text from the owner that the property was no longer available. The property owner was rude and Unapologetic. They blamed it on booking.com. Whoever’s fault it was, booking.com was absolutely NO help. I would never book this property again and I would never recommend booking.com to anyone! August 9, 2025Unprompted review",0
"Poor customer retentionHave a £100 gift card that was not used before what I now understand was an expiry date.I have approached customer service but no help or goodwill offered.I have lost out and now so will theyNovember 28, 2025Unprompted review",0
"Do not trust themWriting this after a year of waiting for a refund.Do not trust booking.com for any reason. The most horrible booking site I have used and full of hassles. The staff are helpless.I did book a room at Hatfield for someone in an emergency. When booking the site, accept the person entering the property at around 1am. When we went there no key was given and we called the homeowner so many times but no answer etc. Then we had to book another room at a different place for the person. The next day I contacted Booking.com and the property owner. This site accepts the refund if the property owner agrees to do so. After all, I did get an email confirming the owner has agreed to give the refund. After waiting long days for the refund I contacted booking.com, they said they can’t do anything and the property owner has to give us the refund though we made the payment to booking.com.Did contacted the property and they said just the opposite that the site must give us the refund. I did contact both sides for months but no use. They both were pointing at each other. At the end of the day, I lost £58 and it's been over a year.Decided to write this so no one else will trust them and get into trouble. The property address is 126 Aviation Avenue, Hatfield, AL10 9UE, United Kingdom. November 28, 2024Unprompted review",0
"I would give them 0 stars if I couldI would give them 0 stars if I could. They are a nightmare of a company. I recently booked a hotel through their site that turned out not to exist. I only realised this when I turned up at a foreign country. I then had to make International calls to them to sort the issue(which i have had to pay an extra £55 to my network provider for), had to book alternative accommodation whilst there and was offered a paltry 60 euros compensation which 6 weeks and 4 calls later, I am still to receive. Their agents are so unprofessional and just cut you off if you air your grievances. I was just speaking with a lady telling her how difficult it has been to contact them and she just disconnected mid call without saying a word. Does anyone even manage these imbeciles? Steer well clear. Booking.com are absolute cowboysNovember 28, 2025Unprompted review",0
"Dehumanizing experience and zero support from booking.comVery disappointing experience with no support at all. Been using booking.com for years, spent thousands on bookings through them and after a dehumanizing experience with one of their properities I was left with no support at all. October 22, 2025Unprompted review",0
"Booking.com aren't interested in their customers - only in taking your money!  I would strongly advise against using Booking.com. They allow accommodation ‘hosts’ to advertise on their website without any checks – the information contained on their website is misleading or non-existent! I paid an extortionate amount for a 2-bedroom apartment, but on arrival, the ‘host’ (Budapest “Quality” Accommodation) said we can only use one bedroom. Refused to give bedding for second bedroom! On arrival, we couldn't access the apartment as the room wasn't clean despite checking-in much later than 3pm (the given check-in time). No Wi-Fi as no password given, no tea/coffee making facilities, no lift key on arrival (the lift didn't work anyway so 78 stairs to deal with each day), huge, dirty brown stain on the mattress, dust and hair in the apartment, wet, smelly mop left in the hallway, stinking rubbish left outside the front door of the apartment – nothing quality about this place! Booking.com customer service is a pathetic – they kept asking for messages between myself and the “host” as proof of the issues – despite sending ALL the messages to Booking.com, they fell silent and refuse to refund the amount paid. Clearly, they are only interested in taking your money but have no morals or principles whatsoever! Absolutely disgraceful!October 23, 2025Unprompted review",0
"I booked a stay in London and received…I booked a stay in London and received a confirmation after completing payment on Booking.com. When I arrived at the property late at night after a long flight, I was informed that they could not accommodate me. I have not received a refund for my stay from either Booking.com or the property.November 24, 2025Unprompted review",0
"I booked a room in Lisbon and they…I booked a room in Lisbon and they CHARGED ME UP-FRONT but the SMALL PRINT was not obvious.  I found out later, the hard way:   ""NON-REFUNDABLE ROOM RATE"" and I could easily have beaten their rate by calling direct. AVOID THIS COMPANY AT ALL COSTS.October 27, 2025Unprompted review",0
"Gin house hotel in GreenockGin house hotel in Greenock. Absolutely fabulous.  Great value for money.  Staff are especially great. Stacey was a dream.  As a woman traveling solo she made me feel very comfortable and nothing was any trouble. October 1, 2025Unprompted review",4
"Awful customer service Do not book accommodation via booking.com unless this is with a reputable hotelier.Their customer service is appalling and they are refusing to answer my complaint or to get the hotel to. The room was not as advertised and had a rodent infestation.Emails are being ignored and only postal address is in Holland. Their processes make it virtually impossible to complain.I will never use them againSeptember 27, 2025Unprompted review",0
"Absolutely just ripping people off…Absolutely just ripping people off quoted for £177 being the cheapest option on the day - elsewhere it is £15November 28, 2025Unprompted review",0
"Shocking customer serviceShocking customer service October 23, 2025Unprompted review",0
"Please don't use them I’ve used them for over 10 years, and they were always a reliable and trustworthy agent.However, their service quality has recently dropped to an unacceptable level. They now partner with some awful companies that take money upfront, abandon you upon arrival at your destination, and provide no support. Booking.com’s customer service is unavailable during these emergencies, and there is no help with refunds or follow-ups. It has cost me a fortune for the mistake of booking my holiday through this platform.September 24, 2025Unprompted review",0
"Very worst seviceVery worst sevice. I book the ticket of my family from delhi to bahrain with the correct details and revieve the from them but on the airline ticket my son name is mismatch. I am calling them for 2 days but no any update yet. Bullshit experience. Bulshit software and bulshit team.November 28, 2025Unprompted review",0
"⭐ 1/10 — Extremely disappointed after 10+ years with Booking.com ⭐I’ve been with Booking.com for over a decade and reached their highest Genius 3 level, but this experience honestly shocked me. I lost around €625 on a 32-night booking, and instead of helping or even trying to understand the situation, Booking.com just kept sending me back to the property, HeyLola Barcelona, to “resolve it directly.”I reached out to Booking.com support, customer care, their media team on X, and even emailed the CEO, Glenn Fogel — and got zero response from anyone. Not one person bothered to actually read the details, look at the refund policy, or check the proof of payments I sent, including the city tax that was charged upfront.HeyLola themselves had agreed in writing to refund the city tax (€138.60 total - €46.20 for each booking) once I cancelled the reservations. I did everything exactly as requested, sent confirmations, backed it up with emails… and they still never refunded anything. They just disappeared, knowing full well Booking.com wasn’t stepping in to protect a loyal customer.It’s honestly heartbreaking to see that after all these years, after hundreds of nights booked without a single complaint, the moment I faced a real and genuine situation, Booking.com didn’t support me at all. No accountability, no follow-up, no help, just silence.For a platform this big, the lack of responsibility is extremely disappointing. Loyalty clearly means nothing when something goes wrong. I expected way better.November 21, 2025Unprompted review",0
"We are very disappointed with…We are very disappointed with Booking.comThey do not protect their customers at all, they do not check whether people are real when they list their rented premises.Our situation was like this, my family and I rented an apartment in Paris through Booking.com. The reservation was irrevocable. When we got to the indicated apartment, there was no electricity, internet, heating, everything was dirty. We immediately contacted Booking.com, they promised to help, but we did not receive anything, and that scammer continues to rent the same apartment and Booking.com does nothing. You cannot take money from a client if you are not 100% sure that the landlord is real and everything is fine. What we saw was that you cannot pay immediately through Booking.com, because this platform is no longer safe and there is a high probability that you will lose your money. Booking.com answer was that we immediately paid the landlord, how can you pay immediately if the client says that the apartment is a mess, the photos are fake, etc.October 31, 2025Unprompted review",0
"TimelyTimely, swift and affordable 👌 November 18, 2025",4
"Efficient & helpfulEfficient & helpful November 8, 2025",4
"Salina was amazingSalina was amazing. helped me book and plan my trip and even recommended me things to do. If you need an agent, she's your girl.October 1, 2025",4
"It was great It was great And error was fixed no problemOctober 1, 2025",4
"The Airline Ticket Center’s travel agents…Salina and Shahir  the travel agents are friendly and informative.I was very confusing while I was booking the flights online (first time experience) through the Airline Ticket Center’s website.  Salina was a great helped to provide information to solve my confusions.  She also asked me to call her after I have done with the booking online. She has answered all my questions.October 1, 2025",4
"I called Airline Ticket Centre hoping…I called Airline Ticket Centre hoping to book a flight after hearing about their advertised phone discounts. Unfortunately, my experience was very disappointing. The agent I spoke with seemed completely unknowledgeable about the booking process and, contrary to what’s advertised, told me they don’t handle bookings over the phone. When I tried to ask for more details, he refused to engage and abruptly hung up. This level of customer service is unacceptable and does not match their claimed reputation for helpful support or deals. Very disappointed—won’t be trying again!September 29, 2025Unprompted review",0
"Prompt and reactive and very knowledgeableAlways reactive and responsive and more specific knowledgeable as this is crucial for International travelling as wellSeptember 22, 2025",4
"Great serviceGreat service, professional, knowledgeable and super nice Salina( name ? I have her business card in my checked luggage) at Calgary office was brilliant September 15, 2025",4
"Great ServiceShahir responded to my email within one day and kept me updated while waiting for details from WestJet. I appreciated the communication and swift response. September 8, 2025",4
"personable knowledgeable and helpfulSeptember 2, 2025",4
"You guys were awesome i checked the…You guys were awesome i checked the airline ticket almost 20 places all were more than 3800 but u guys gave me the same tickets for 2900 which was really cheap than what other travel agencies were telling me.August 28, 2025",4
"The people there that helped us the…The people there that helped us the travel agent was great very knowledgeable and helped us out quite a bitAugust 17, 2025",4
"Best service everZubair Siddiquee is the great representative of Airline Ticket Centre. He provided great service with details information and found the best deals of my needs within short time. I am very old customer of Airline Ticket centre and highly recommend to others.August 21, 2025",4
"Kari was thorough and highly responsiveKari was immediately responsive to any/all of my questions and concerns.  She quickly resolved any issues and was very thorough with all details of my trip.  I'm very pleased with her impressive service and would highly recommend her to anyone planning to travel.  Thank you Kari for your exemplary service!August 19, 2025Unprompted review",4
"Friendly peopleFriendly people, very competent. I had a bit of a wait but it was worth it. The manager came in to see if I was OK and reassured me that I wouldn't have to wait much longer.August 17, 2025",4
"Booking with Air line ticket centre is…convenient Booking with Air line ticket centre is very convenient, specially for people over 65+.     Agent is explaining you everything what you need to know , what means -  no surprises when you are travelling  - no extra payments for suitcases, no extra payment for seats, etc,.   We like knowledge of agents, relaxed  atmosphere in  centre and efficiency of their work. August 18, 2025",4
"Salina handled my travel problem…Salina handled my travel problem created by the strike at Air Canada with professionalism and courtesy. She showed genuine kindness and understanding . Many thanks.August 17, 2025",4
"Very PromptVery Prompt, Professional and Polite…Would not be afraid to recommend Airline Ticket Center to everyone!August 8, 2025",4
"Nobody does it better!Excellent website, easy to navigate.  Great prices, immediate booking confirmation.  Back office support staff is incredible.  We have used ATC for years, and will continue to do so.Keith and LeahCalgaryAugust 6, 2025",4
"A Grateful Customer's Appreciation for Airline TicketI’ve been a loyal client of Airline Ticket for over 20 years, and their service has consistently been outstanding. They are incredibly reliable—whether it's booking, inquiries, or last-minute changes, they always deliver with professionalism and care.One of the things I value most is their commitment to personal service. They always answer their landline promptly, and it’s always a real human on the other end—ready to help, not just route you through automated systems. Their customer service is truly exceptional: responsive, knowledgeable, and genuinely dedicated to guiding and supporting customers at any time.I’m especially thankful to Michal, Judy, and most recently Shahir for their continued professionalism and kindness. Their expertise and personal touch make every interaction smooth and reassuring.Thank you for two decades of excellence!August 4, 2025",4
"Quick responses!July 30, 2025",4
"Excellent service by Gagan!August 3, 2025",4
"Great follow-upConsistant, creative, cost conscious follow-up was impressive.July 31, 2025",4
"Excellent customer service.Excellent customer service. July 23, 2025Unprompted review",4
"Family Holiday with no worries !!!We have only used a travel agent once, and that was over 20 years ago, when we did multi stop tour of South East Asia. Since then we have travelled all over the Caribbean, Asia and Europe and travelled as a couple and never used a travel agent. This time we wanted to do a family holiday of 15 people to somewhere in the Caribbean. So, we decided to engage a travel agent to facilitate this trip, which was Airline Ticket Centre. This was the best decision we ever made. The company and our agent Kari Pucci made the whole experience seamless, pleasant, worry free and best of all got the best deal and the best resort and within our budget. I not only recommend this company, in particular Kari Pucci, but hope to use them again for our future travels.  July 30, 2025Unprompted review",4
"Best serviceBest service July 28, 2025",4
"Friendly and ThoroughThe office and staff were smiling and friendly as they greeted us. Our agent was thorough as he walked us through every step during our appointment.July 23, 2025",4
"Always a great experience with your…Always a great experience with your companyFebruary 24, 2025",4
"I am impressed with the level of…I am impressed with the level of service I got from Salina and Shahir. They worked together and solved my spelling mistake! They were able to book us on the same airplane and at the same price as online. Excellent job; the personal touch was appreciated. July 21, 2025",4
"The Trustworthy People and LocationTrust is the reason I always buy Tickets from here since 2006. I deal with Zubayer S. whom reliability and honesty make him an invaluable person to have around. I never faced any problem in any ticket I bought through him, all Staff of 16th Ave location are Amazingly helpful and Awesome.July 22, 2025",4
"I truly love using Arline Ticket…I truly love using Arline Ticket Center's service. they have the best prices and if you require to speak to someone, they are very friendly and quick in answering your questions.  July 16, 2025",4
"My ticket buying experience through Airline Ticket CenterI have been buying my and my family’s tickets from Airline Ticket Center for more than a decade now (15 ++ years if I can remember correctly) through Mr. Zubayer Siddiquee and never had a negative experience, no surprises at the airport, both at domestic and international airports, no complications with connections, extra charges and no nonsense. He even arranged for fantastic hotels if the connection required several hours wait at no extra cost where many other fellow passengers had to stay at the airport and who booked their tickets through other agencies. Simply put Zubayer knows his business and is on your side.July 9, 2025",4
"Been booking for many years an have/had…Been booking for many years an have/had wonderful professional service each time. Here's to many more! Thank you.June 20, 2025",4
"I generally don't write a whole lot of…I generally don't write a whole lot of reviews but, I do want to write this review as I have received exceptional service from Mr. Zubayer Siddiquee. I purchased an air ticket for my father who is approaching his 80s so, we were obviously looking for the best, short and good service flight keeping cost reasonable. Mr. Zubayer took the time and sincerely gave all the effort to find the flight that ultimately turned out to be best from every perspective. I very much thank Mr.Zubyer and look forward future opportunities to consult my travel needs with him. I will certainly recommend his service to all my friends and anyone asking me for recommendation on air travel agent. June 1, 2025",4
"Ticket bookingI had a fantastic experience booking through Airline Ticket Centre. From the start, the customer service was outstanding — quick to respond, professional, and genuinely helpful. The agent I worked with took the time to explain my options clearly and helped me secure a great deal that fit my travel needs perfectly.June 23, 2025",4
"I deal with ShahirI deal with Shahir. He is always spot on. He knows the way I like to travel and is always looking for the best fares and routes. He is great to work with.June 23, 2025",4
"I was able to get a ticket efficientlyI was able to get a ticket at a good price on very short notice because of a cancellationJune 18, 2025",4
"KongoKongo - the staff that sent several emails to correct spelling error on name.June 16, 2025",3
"The agent was plite and helpful to…The agent was polite and helpful to resolve my ticket issue. June 14, 2025",4
"Spent long time with your…Spent long time with your representative to find the best trip plan.June 13, 2025",3
"Very good ticket price compare to other…Very good ticket price compare to other booking placesJune 4, 2025",4
"It's better to fly with you than in… It's better to fly with you than in thoughts!)June 2, 2025",4
"Great experience thanks to Zubayer…Great experience thanks to Zubayer siddiqeeJune 2, 2025",4
"Great customer service from Airline Ticket CentreI booked tickets with Airline Ticket Centre but, unknown to me, VISA has locked my card, suspecting fraudulent activity. VISA never alerted me and ATC couldn't process my booking. When I called ATC, the agent who helped me was very professional and efficient. He explained what happened at their end and how to rectify it and once VISA unlocked my card, the ATC agent confirmed the flights I wanted were still available and they could book at the original price. They processed the booking immediately. Great customer service! June 2, 2025",4
"Honest, friendly, and helpfulKari was honest, helpful, and friendly. No real concerns with her whatsoever. The only problem I had with the experience was the outdated website, which left a little to be desired. Otherwise the experience was good!June 2, 2025",3
"Fast response Kind and respectful to me May 22, 2025",4
"Excellent experience Found a perfect match for my travel. I wanted to experience Qatar airways this time and I was searching different platforms for affordable ticket prices but the issue with them was they were giving a layover in US. My wife has Canadian PR only so she couldn’t do a layover in US. Finally we landed this website and found our perfect layover options and that too in much cheaper price compared to other agents and websites.April 26, 2025",4
"Great TeamTeam of airline ticket Centre very helpful and accommodating. April 28, 2025",4
"Absolutely phenomenal serviceAbsolutely phenomenal service! Working with this travel agent has been an absolute dream from start to finish. They are efficient, reliable, and incredibly trustworthy—qualities that are hard to come by these days. Every detail of our trip was handled with professionalism and care, and no question was ever too small. They went above and beyond to ensure we felt informed, comfortable, and excited about our plans. It’s clear they genuinely care about their clients and love what they do. I wouldn’t hesitate to recommend them to anyone looking for a stress-free, perfectly tailored travel experience. Five stars all the way!April 23, 2025",4
"The service is always professional and…The service is always professional and friendly April 10, 2025",4
"Incredible, prompt customer serviceI called the customer service number as I had questions about booking a flight for 6 members of my family. The travel agent was extremely helpful, her name was Salina. She answered all my questions thoroughly, was very friendly, and I was able to successfully book the flights using the website. After booking the flights online I had trouble adding travel insurance for my booking. Once again I called the customer service number and within a few minutes a gentlemen helped me navigate adding the travel insurance to my booking. Very happy with the prompt, friendly and extremely knowledgeable customer service. I completely understand why this travel agency has such high ratings and will definitely book with them again. Thanks Salina and Airline Ticket Centre!March 28, 2025",4
"We were extremely happy using their…We were extremely happy using their services, Salina was helpful, patient and diligent and did her best to get us a good deal on the flights that we requested.  She went out of her way to assist us.March 19, 2025",4
" helpful and patient  …Shiha at Airline Ticket Centre helped me navigate the best deal to fly to Vegas without paying over a thousand dollars and without to much waiting at stop overs to make it more affordableMarch 6, 2025",4
"Excellent serviceI booked a flight recently and had a few concerns. The customer service experts were very helpful with answering all my questions. Their website is also very easy to use. I have booked flights before and will continue to do so.February 20, 2025",4
"Always used Airline ticket centre with…Always used Airline ticket centre with no problem.January 25, 2025",4
"Rev.(Dr) Michael MonekeIt was great for me because I didn't have to ask so many questions as things were well explained. The staff were polite and helpfulJanuary 2, 2025",4
"Simple user friendly site to navigate…Simple user friendly site to navigate throughJanuary 7, 2025",4
"Great explanation and a calm and…Great explanation and a calm and professional mannerDecember 15, 2024",4
"I have been buying tickets on this site…I have been buying tickets on this site for several years, but this time I lost money for baggage $ 250. The ticket says that hand luggage is included in the price, but at the airport they told me that this is incorrect information. I have to pay for hand luggage at the cost of a regular suitcaseDecember 3, 2024",0
"Kari is an excellent travel agentKari is an excellent travel agent. She made our experience of booking our family vacation a hassle free process. We passed her our information and the vaction was seamlessly booked for us!November 29, 2024Unprompted review",4
"very helpful and genuine staffvery helpful and genuine staff. They are ready to go an extra mile to accomodate you.October 15, 2025",4
"Great experience with Gala TravelsI had an amazing experience with Gala Travels! From start to finish, their team was incredibly professional, helpful, and efficient. They took the time to understand exactly what I needed and went above and beyond to find the best travel options at great prices. The booking process was smooth, and every detail — from flights to accommodations — was perfectly organized. I truly appreciated their prompt communication and genuine care for their clients. I’ll definitely be using Gala Travels again for all my future trips and highly recommend them to anyone looking for a stress-free travel experience!October 15, 2025",4
"Excellent serviceI have used Gala Travels for the last 30 years.  They offer professional Travel services.  Highly recommended.October 16, 2025",4
"It wasgreat experienceIt was great experience dealing with  Jaini Modi , expert at Gala Travel,- Proper guidance in selecting flights- timely follow up on changes in flight- keeping informed with updates and changes by airline - after service follow up - friendly and knowledgeable October 15, 2025",4
"Very quick responses and the attitude…Very quick responses and the attitude is very warm and helpful type.October 15, 2025",4
"I received exceptional service from…I received exceptional service from Fatema Zehra Dehirani at Gala Travel. I had a last-minute issue with my passport and was denied boarding, but when I called her, she immediately took charge and helped me get my flight cancelled and refund processed smoothly. She stayed on the phone with me for nearly two hours and was patient, professional, and genuinely caring throughout. I truly appreciate her dedication and support. I would highly recommend Gala Travel, especially Fatema Zehra, for all your flight bookings.October 16, 2025Unprompted review",4
"Jaini was very helpful and responsiveJaini was very helpful and responsive. In the past she has been assisting my daughter tooOctober 16, 2025",4
"Aazmin NajaraliGala has been our families travel agent for years. in particular I enjoy dealing with agent Aazmin because she is knowledgeable in the industry. Very calm and collective with a lot of experience and understands the needs of the client. She has made many suggestions and helped our trips more comfortable as well as enjoyable.October 15, 2025",4
"I have been dealing with this company…I have been dealing with this company for my travel purposes for 30 plus years and have always been satisfied for the level of service received October 15, 2025",4
"The agent was available to answer all…The agent was available to answer all our questions any time of the day including weekend.  We’ve always enjoyed talking and getting advice from Mr. Rahim. Thank you Gala August 3, 2025",4
"Really enjoyed the trip with the…Really enjoyed the trip with the exciting support and help of Gala by booking the seat on time inspite of cancellation of the flight - keep up the excellent performance by serving the customers!October 14, 2025",4
"ManjiFamJam in Punta Cana - May 2026…We are so excited to go on our ManjiFamJam holiday in May 2026!  We look forward to celebrating our Dad's 80th birthday and our Parents 50th wedding anniversary!  I had the best booking experience with Fatemazehra Dhirani - was she ever patient!  Managing 12 people's schedules is not an easy task, but she kept it easy for me by working kindly, and patiently with me.  We look forward to going to Punta Cana and enjoying a holiday with Halal food!  Thank you!October 8, 2025Unprompted review",4
"We’d like to extend our sincere thanks… We’d like to extend our sincere thanks to Sumayyah for her exceptional guidance in helping us choose the perfect package tailored to our needs. From start to finish, everything was seamless. The resort exceeded our expectations, and we truly enjoyed a relaxing and memorable break. We appreciate the care and attention to detail—thank you for making our experience so special!October 1, 2025Unprompted review",4
"Fatemezehra Dirhani was excellent to…Fatemezehra Dirhani was excellent to work with.  Her attention to detail, knowledge and patience made the booking a lot easier.  Many thanksOctober 1, 2025Unprompted review",4
"Excellent customer serviceExcellent customer service. Phone calls returned on time.Detailed explanation of planned trips Very helpful in accommodating our group on one flight to,  and one hotel in Istanbul. September 11, 2025",4
"Excellent serviceI have known Zakiya for a long time now and have always called her or emailed her if I want to travel and am looking for flights. Both Noorali Bhai and Zakiya have given us the best service, always replied back right away.September 11, 2025",4
"Details to make our trip flow with easeSeptember 11, 2025",4
